Malakoff,Sans mention,13
Lambesc,Assez bien,1
Saint-Pol-de-Léon,Très bien avec félicitations du jury,0
Mitry-Mory,Sans information,0
Les Avirons,Très bien,7
Varennes-sur-Seine,Assez bien,3
Ploemeur,Sans information,0
La Rochette,Sans information,0
Dembeni,Sans information,0
Epernay,Sans mention,34
Nîmes,Assez bien,1212
Douvres-la-Délivrande,Très bien avec félicitations du jury,0
Péronne,Très bien avec félicitations du jury,0
Paris 15e  Arrondissement,Sans mention,705
Rive-de-Gier,Très bien avec félicitations du jury,0
Villenave-d'Ornon,Assez bien,13
Font-Romeu-Odeillo-Via,Très bien avec félicitations du jury,0
Ambilly,Assez bien,17
Vichy,Très bien avec félicitations du jury,2
Angers,Sans information,1
Mougins,Très bien,0
Brens,Assez bien,7
Chasseneuil-du-Poitou,Très bien,7
Civray,Sans information,0
Angers,Bien,1974
Ugine,Très bien,4
Ruffec,Bien,0
Chinon,Sans mention,18
Bourges,Sans information,0
Châteaudun,Sans mention,24
Mantes-la-Jolie,Sans information,0
Aubin,Bien,2
Bondoufle,Assez bien,7
Evron,Très bien,0
Chevilly-Larue,Sans mention,9
Verdun,Sans information,0
Vaires-sur-Marne,Très bien,0
Auxonne,Très bien avec félicitations du jury,0
Marseille  3e  Arrondissement,Sans mention,186
Mourenx,Bien,2
Wittelsheim,Sans mention,4
Saint-Jean-d'Angély,Assez bien,6
Levier,Très bien avec félicitations du jury,0
Coutances,Sans information,0
Vitré,Très bien,2
Sens,Sans information,0
Casablanca,Très bien avec félicitations du jury,0
Vitré,Assez bien,28
Elancourt,Sans information,0
Fontenay-le-Comte,Très bien,1
Passy,Assez bien,3
Jouy-en-Josas,Sans information,0
Mirande,Sans information,0
Plaisir,Assez bien,13
Figeac,Bien,23
La Gaude,Sans mention,8
Carquefou,Sans information,0
Guer,Sans mention,18
Les Trois-Bassins,Très bien avec félicitations du jury,0
Gardanne,Sans information,0
Stains,Sans mention,20
Grasse,Assez bien,39
Céret,Bien,0
Papara,Très bien,4
Bazas,Bien,2
Riom,Sans information,0
Bourges,Très bien avec félicitations du jury,1
Les Trois-Bassins,Sans mention,11
Reims,Très bien,641
Cluny,Sans mention,8
Illzach,Sans information,0
Elancourt,Très bien,8
Art-sur-Meurthe,Très bien,0
Orléans,Assez bien,1429
Valbonne,Très bien avec félicitations du jury,12
Gorges,Sans information,0
Cluses,Bien,6
Bouxwiller,Assez bien,1
Verdalle,Sans information,0
Mauguio,Assez bien,27
Sainte-Suzanne,Assez bien,13
Limas,Sans information,0
Neufchâtel-en-Bray,Très bien avec félicitations du jury,0
Montbard,Sans mention,1
Le Muy,Assez bien,10
Marmande,Bien,19
Molsheim,Sans information,0
Varzy,Bien,0
Alès,Très bien avec félicitations du jury,0
Tarare,Sans information,0
Corte,Très bien avec félicitations du jury,9
Saint-Pierre-Quiberon,Très bien avec félicitations du jury,0
Mauriac,Assez bien,1
La Trinité,Assez bien,44
Guéret,Bien,14
Lisieux,Sans information,0
Champagnole,Assez bien,9
Montivilliers,Sans mention,11
La Flèche,Assez bien,41
Fourchambault,Sans information,0
Villefontaine,Très bien avec félicitations du jury,0
Dembeni,Très bien,5
Vedène,Sans mention,2
Athis-Mons,Très bien avec félicitations du jury,0
Saint-Vallier,Sans mention,0
Guéret,Très bien avec félicitations du jury,0
Saint-Laurent-sur-Sèvre,Très bien avec félicitations du jury,0
Le Lorrain,Très bien avec félicitations du jury,0
Ollioules,Très bien avec félicitations du jury,0
Metz,Bien,935
Carentan-les-Marais,Sans mention,8
Bavilliers,Assez bien,4
Clermont-l'Hérault,Très bien,0
Issy-les-Moulineaux,Très bien avec félicitations du jury,0
Saint-Sébastien-sur-Loire,Très bien avec félicitations du jury,0
Dugny,Très bien avec félicitations du jury,0
Champs-sur-Marne,Bien,73
Molsheim,Bien,9
Azay-le-Rideau,Très bien avec félicitations du jury,0
Livry-Gargan,Sans mention,12
Somain,Bien,3
Magny-les-Hameaux,Très bien,1
Levier,Assez bien,12
Samatan,Assez bien,2
Jacou,Assez bien,9
Laxou,Très bien,16
Château-Renault,Assez bien,0
Le Muy,Très bien avec félicitations du jury,0
Brives-Charensac,Assez bien,7
Pont-Audemer,Assez bien,14
Lille,Bien,5253
Montmorillon,Assez bien,3
Dieuze,Sans information,0
Neuvic,Bien,14
Dax,Sans mention,83
Istres,Sans mention,11
Le Teil,Assez bien,8
Gérardmer,Bien,2
Boulogne-Billancourt,Bien,156
Sète,Très bien avec félicitations du jury,1
Villeneuve-la-Garenne,Très bien,0
Vannes,Très bien,112
La Côte-Saint-André,Assez bien,7
Magny-le-Hongre,Sans information,0
Paris 15e  Arrondissement,Sans information,0
Mouchard,Sans information,0
Magnac-Laval,Assez bien,6
Bellefontaine,Sans mention,8
Enghien-les-Bains,Très bien avec félicitations du jury,0
Chaumont,Sans mention,75
Lormont,Très bien avec félicitations du jury,0
Versailles,Très bien,619
Hauts de Bienne,Sans mention,28
Sin-le-Noble,Très bien,3
Saint-Sébastien-de-Morsent,Bien,4
Plouzané,Très bien avec félicitations du jury,0
Goussainville,Assez bien,17
Chéraute,Assez bien,1
Saint-Junien,Très bien,0
Franqueville-Saint-Pierre,Assez bien,4
Baie-Mahault,Très bien avec félicitations du jury,1
Saint-Hilaire-du-Harcouët,Bien,12
Crépy-en-Valois,Très bien avec félicitations du jury,0
Villemoirieu,Très bien avec félicitations du jury,0
Morsang-sur-Orge,Assez bien,5
Noyon,Sans information,0
Le Grand-Quevilly,Très bien avec félicitations du jury,0
Pont-Hébert,Très bien avec félicitations du jury,0
Saint-Méen-le-Grand,Sans mention,0
Nogent-le-Rotrou,Très bien,0
Tours,Très bien,786
Savigny-sur-Orge,Sans mention,40
Bischwiller,Très bien avec félicitations du jury,0
Valdoie,Très bien avec félicitations du jury,0
Joué-lès-Tours,Sans mention,22
Saint-Priest-en-Jarez,Bien,5
Yvetot,Très bien avec félicitations du jury,0
Saint-Joseph,Bien,10
Lagord,Très bien avec félicitations du jury,0
Bazas,Sans mention,11
Die,Bien,0
Melun,Sans mention,429
Pont-Audemer,Bien,8
Rosny-sous-Bois,Très bien,0
Le Portel,Très bien avec félicitations du jury,0
Poitiers,Assez bien,1510
Bron,Sans information,0
Saint-Pierre-en-Auge,Bien,4
Lanester,Bien,3
Epinal,Sans mention,220
Paris 16e  Arrondissement,Sans mention,177
Castelsarrasin,Assez bien,22
Ploufragan,Bien,0
Châteauneuf-de-Galaure,Bien,2
Le Ban-Saint-Martin,Très bien,5
Schoelcher,Assez bien,346
La Courneuve,Très bien,0
Fourmies,Bien,13
Franconville,Bien,4
Eu,Assez bien,16
Vallon-Pont-d'Arc,Sans mention,7
Pruillé-le-Chétif,Assez bien,1
Lasbordes,Assez bien,12
Saverne,Sans mention,27
Aiguillon,Assez bien,6
Chinon,Sans information,0
Lavelanet,Bien,2
Les Moutiers-en-Cinglais,Bien,1
Bastia,Assez bien,72
Anneyron,Sans information,0
Le Perreux-sur-Marne,Très bien avec félicitations du jury,0
Oullins,Bien,21
Bois-Guillaume,Très bien avec félicitations du jury,0
Montauban,Très bien avec félicitations du jury,0
La Queue-en-Brie,Très bien,0
Enghien-les-Bains,Assez bien,52
Lyon 8e  Arrondissement,Bien,1293
Crépy-en-Valois,Sans mention,12
Mauriac,Bien,1
Saint-Barthélemy-d'Anjou,Assez bien,25
Le Robert,Sans mention,5
Rodilhan,Assez bien,17
Remiremont,Sans mention,14
Saint-Pierre,Sans information,0
Compiègne,Assez bien,116
Lognes,Très bien avec félicitations du jury,0
Lourdes,Bien,0
Marseille  8e  Arrondissement,Bien,108
Pithiviers,Très bien avec félicitations du jury,0
La Guerche-de-Bretagne,Bien,1
La Seyne-sur-Mer,Sans information,0
Wormhout,Bien,4
Fameck,Très bien,1
Mesnières-en-Bray,Sans information,0
Rouillé,Sans information,0
Alfortville,Sans information,1
Calais,Bien,181
Villeurbanne,Bien,1620
Chamarandes-Choignes,Bien,3
Villefranche-sur-Saône,Très bien avec félicitations du jury,0
Mende,Assez bien,36
Lyon 7e  Arrondissement,Sans mention,237
Lamentin,Sans mention,13
Perreux,Assez bien,3
Poligny,Assez bien,34
Le Lorrain,Sans mention,8
Péronne,Sans information,0
Pezens,Très bien avec félicitations du jury,0
Bressuire,Très bien,3
Bagnères-de-Bigorre,Très bien avec félicitations du jury,0
Dardilly,Très bien,8
Maule,Sans mention,5
London,Assez bien,0
Thillois,Bien,5
Samatan,Très bien avec félicitations du jury,0
Longchamp,Sans information,0
Ingersheim,Très bien avec félicitations du jury,0
Neufchâteau,Sans information,0
Perreux,Bien,0
London,Sans mention,0
Lescar,Sans mention,4
Blanquefort,Sans information,0
Poligny,Sans mention,37
Rollancourt,Sans mention,1
Bègles,Sans information,0
Le Cateau-Cambrésis,Très bien,0
Pont-Hébert,Assez bien,8
Draveil,Sans information,0
Elne,Très bien,0
Schiltigheim,Assez bien,111
Chenôve,Assez bien,2
Châlette-sur-Loing,Sans information,0
Montceau-les-Mines,Sans mention,12
Wintzenheim,Sans information,0
Maubeuge,Assez bien,97
Somain,Sans information,0
Epagny Metz-Tessy,Bien,16
Saint-Jean,Sans mention,2
Ermont,Bien,16
Vaires-sur-Marne,Sans information,0
Cherbourg-en-Cotentin,Très bien,36
Poissy,Sans information,0
Vauréal,Sans information,0
Le Lorrain,Bien,1
Giel-Courteilles,Sans information,0
Montreuil,Sans mention,190
Draguignan,Très bien,6
Melun,Très bien,64
Mirande,Sans mention,5
Saint-Christol-lez-Alès,Très bien avec félicitations du jury,0
La Plaine-des-Palmistes,Sans information,0
Paray-le-Monial,Sans mention,14
Contamine-sur-Arve,Bien,3
La Celle-Saint-Cloud,Sans mention,28
Saint-Yrieix-la-Perche,Très bien avec félicitations du jury,0
Le Portel,Très bien,0
Evian-les-Bains,Sans information,0
Saint-Martin-Boulogne,Assez bien,76
Vaucresson,Assez bien,2
Miramas,Bien,1
Saint-Avold,Sans mention,71
Les Avirons,Sans information,0
Le Mans,Bien,491
Lunel,Assez bien,21
Saint-Jean-de-Maurienne,Sans mention,3
Sainte-Geneviève-des-Bois,Bien,8
Talange,Assez bien,20
Saint-Malo,Sans mention,123
Paris  9e  Arrondissement,Sans information,0
Mana,Assez bien,6
Saint-Genis-Laval,Très bien,3
Anneyron,Très bien,0
Romilly-sur-Seine,Sans mention,6
Saint-Raphaël,Assez bien,41
Argentan,Sans mention,24
Berck,Très bien avec félicitations du jury,0
Lyon 8e  Arrondissement,Sans information,0
Montigny-le-Bretonneux,Sans mention,13
Pecquencourt,Très bien avec félicitations du jury,0
Sète,Très bien,9
Voutezac,Sans information,0
Franconville,Assez bien,16
Lanester,Très bien avec félicitations du jury,0
Saint-André,Bien,16
Fameck,Bien,1
Salon-de-Provence,Assez bien,58
Vedène,Bien,3
Lyon 7e  Arrondissement,Sans information,0
Magnanville,Bien,1
Montargis,Bien,9
Saint-Jean-du-Gard,Sans mention,3
Alençon,Très bien avec félicitations du jury,0
Aulnay-sous-Bois,Très bien,16
Saint-Aignan,Bien,0
Pontarlier,Très bien,3
Torcy,Bien,8
Basse-Goulaine,Assez bien,12
Malakoff,Très bien,1
Fosses,Sans information,0
Chamalières,Sans information,2
Javené,Très bien,1
Saint-Berthevin,Sans mention,3
Sées,Sans mention,23
Le Havre,Sans mention,824
Saint-Quay-Portrieux,Assez bien,8
Guéret,Sans mention,65
Crest,Très bien,0
Largentière,Très bien avec félicitations du jury,0
Blanquefort,Très bien,7
Marvejols,Très bien,1
Roissy-en-Brie,Très bien,3
La Rochette,Assez bien,9
Bayeux,Bien,10
Bayonne,Très bien avec félicitations du jury,0
Coulounieix-Chamiers,Bien,8
Jacob-Bellecombette,Assez bien,393
Bernay,Sans mention,18
Guipavas,Assez bien,5
Lempdes,Bien,35
Cosne-Cours-sur-Loire,Sans mention,4
Marseille  7e  Arrondissement,Très bien,3
Mouchard,Très bien avec félicitations du jury,0
Argenteuil,Bien,65
Châteaulin,Très bien,1
Mesnières-en-Bray,Sans mention,14
Liévin,Très bien avec félicitations du jury,0
Alençon,Sans mention,60
Soissons,Assez bien,62
Wassy,Assez bien,5
Challans,Sans mention,19
Les Loges-Margueron,Sans mention,9
Chemillé-en-Anjou,Très bien,0
Saint-Martin,Très bien,0
Chelles,Sans mention,65
Hauts de Bienne,Très bien avec félicitations du jury,0
Port-Louis,Très bien,3
Drap,Très bien,1
Les Trois-Bassins,Bien,4
Saint-Chamond,Sans mention,26
Pezens,Très bien,0
Saint-Dié-des-Vosges,Très bien avec félicitations du jury,0
Besançon,Bien,935
Bischwiller,Bien,2
Misérieux,Assez bien,11
Tremblay-en-France,Sans information,0
Montfort-sur-Meu,Sans information,0
Passy,Sans mention,12
Saint-Jean-du-Gard,Bien,1
Montbrison,Bien,5
Dijon,Assez bien,1981
Fontaines,Très bien,0
Perreux,Sans mention,1
Calais,Très bien,65
La Ferté-Bernard,Bien,4
La Madeleine,Très bien avec félicitations du jury,0
Rumilly,Assez bien,1
Venoy,Sans mention,22
Charolles,Sans information,0
Lucé,Très bien,0
Serris,Très bien,0
Pontivy,Très bien avec félicitations du jury,0
Rousset,Bien,1
Aubusson,Assez bien,2
Mont-Saint-Aignan,Sans mention,1234
Crest,Sans mention,5
Saint-Paul-lès-Dax,Sans information,0
Dinard,Sans information,0
Sainte-Savine,Assez bien,28
Ferney-Voltaire,Sans information,0
Cormeilles-en-Parisis,Très bien avec félicitations du jury,0
Montélimar,Sans mention,72
Sin-le-Noble,Sans mention,24
Saint-Palais,Sans information,0
Nogaro,Sans mention,3
Langueux,Sans mention,19
Rochefort-Montagne,Sans mention,2
Condé-sur-l'Escaut,Très bien avec félicitations du jury,0
Marseille  5e  Arrondissement,Sans mention,218
Levallois-Perret,Très bien,3
Athis-Mons,Sans information,0
Cusset,Sans information,0
La Rochelle,Sans information,0
Moirans,Assez bien,9
Cognac,Assez bien,8
Paris 17e  Arrondissement,Sans mention,301
Villiers-Saint-Frédéric,Sans mention,11
Saint-André,Très bien,4
Brens,Bien,3
Orvault,Très bien avec félicitations du jury,0
Albi,Sans mention,407
Saint-Ouen-sur-Seine,Sans mention,45
Mantes-la-Ville,Assez bien,19
Papara,Sans mention,28
Morlaix,Sans mention,47
Champagne-sur-Seine,Assez bien,37
Bron,Assez bien,981
Pauillac,Assez bien,9
La Motte-Servolex,Très bien,1
Angers,Très bien,655
Gignac-la-Nerthe,Sans information,0
Vichy,Sans information,0
Saint-Louis,Très bien,8
Yvetot,Sans information,0
Gières,Bien,2
Strasbourg,Très bien,1424
Ploemeur,Très bien,7
Guéret,Assez bien,39
Mirepoix,Sans information,0
Corbeil-Essonnes,Sans mention,116
Pointe-à-Pitre,Très bien,74
Rostrenen,Sans mention,9
Digoin,Très bien,1
Revel,Sans mention,10
Coulommiers,Sans mention,31
Chambéry,Sans information,0
Beaumont-sur-Oise,Sans information,0
Noeux-les-Mines,Très bien avec félicitations du jury,0
La Madeleine,Sans information,0
Fleury-les-Aubrais,Sans information,0
Lamentin,Assez bien,5
Lyon 8e  Arrondissement,Très bien avec félicitations du jury,42
Oloron-Sainte-Marie,Très bien,0
Bétheny,Sans mention,7
Samatan,Très bien,0
Confolens,Sans information,0
Rollancourt,Bien,2
Brens,Très bien avec félicitations du jury,0
Marseille 16e  Arrondissement,Sans information,1
Neuilly-sur-Seine,Très bien,234
Saint-Yrieix-sur-Charente,Sans information,0
Hérouville-Saint-Clair,Très bien avec félicitations du jury,0
Vouneuil-sous-Biard,Bien,1
Romans-sur-Isère,Très bien avec félicitations du jury,0
Voutezac,Très bien avec félicitations du jury,0
Saint-Amans-Soult,Sans information,0
Mayenne,Très bien avec félicitations du jury,0
Bras-Panon,Bien,6
Ferrières-sur-Ariège,Sans information,0
Château-Renault,Sans information,0
Montreuil,Bien,88
Loos,Très bien,11
Epron,Sans mention,16
Les Ulis,Assez bien,20
Fontenay-le-Comte,Très bien avec félicitations du jury,0
Saint-Pée-sur-Nivelle,Sans information,0
Moûtiers,Très bien avec félicitations du jury,0
Monaco,Sans information,0
Gignac,Assez bien,6
Saint-Michel-sur-Orge,Très bien,1
Lyon 1er Arrondissement,Bien,161
Quessoy,Sans mention,9
Yssingeaux,Très bien,1
Sablé-sur-Sarthe,Très bien,2
Saint-Gaudens,Assez bien,14
Castelnaudary,Sans mention,25
Saint-Pouange,Très bien,0
Blaye,Bien,2
Courbevoie,Bien,405
Saint-Leu,Assez bien,6
Ingré,Très bien,1
Pointe-Noire,Assez bien,8
La Fère,Très bien,0
Meymac,Assez bien,23
Déville-lès-Rouen,Sans information,0
Clermont,Sans mention,37
Biarritz,Sans information,0
Confolens,Sans mention,5
Le Lamentin,Sans mention,34
Gérardmer,Très bien,1
Castanet-Tolosan,Bien,33
Lyon 4e  Arrondissement,Bien,33
Saumur,Très bien avec félicitations du jury,0
Gien,Assez bien,15
Saint-Hilaire-du-Harcouët,Très bien,4
La Courneuve,Bien,7
Angers,Très bien avec félicitations du jury,46
Beauvais,Très bien,61
Villeneuve-Saint-Georges,Assez bien,32
Etaples,Assez bien,3
Toucy,Bien,1
Mahina,Bien,7
Albertville,Très bien avec félicitations du jury,0
Marseille  4e  Arrondissement,Très bien,1
Rive-de-Gier,Sans information,0
Orléans,Bien,961
Massy,Très bien,11
Plombières-lès-Dijon,Très bien avec félicitations du jury,0
Draveil,Très bien avec félicitations du jury,0
Longwy,Bien,6
Aire-sur-la-Lys,Très bien,1
Compiègne,Sans mention,89
Thiais,Assez bien,47
Tournefeuille,Assez bien,3
Faaa,Très bien avec félicitations du jury,7
Nandax,Sans mention,7
Buxières-lès-Villiers,Sans mention,7
Bruay-la-Buissière,Sans information,0
Rethel,Assez bien,11
Carhaix-Plouguer,Très bien,0
Chinon,Assez bien,10
Paris  6e  Arrondissement,Bien,3100
Feurs,Assez bien,2
Vitrolles,Très bien avec félicitations du jury,0
Paris  8e  Arrondissement,Très bien,254
L'Isle-d'Abeau,Très bien avec félicitations du jury,0
Marseille 13e  Arrondissement,Très bien,52
Vallon-Pont-d'Arc,Très bien,0
Chinon,Bien,2
Ploubazlanec,Très bien avec félicitations du jury,0
Conflans-Sainte-Honorine,Très bien,0
Paris 16e  Arrondissement,Bien,861
Valserhône,Très bien avec félicitations du jury,0
Paris 10e  Arrondissement,Très bien,19
Issoudun,Bien,10
Bouguenais,Bien,0
Montluel,Très bien,0
Louvroil,Assez bien,7
Marseille  9e  Arrondissement,Très bien avec félicitations du jury,5
Le Vigan,Très bien,0
Tournon-sur-Rhône,Sans mention,26
Baie-Mahault,Sans mention,109
Châteaulin,Sans mention,15
Blaye,Très bien,0
Saint-Pol-de-Léon,Sans mention,8
Rosières-près-Troyes,Sans information,0
Mende,Bien,17
Marmande,Très bien avec félicitations du jury,0
Cosnes-et-Romain,Sans information,0
Lens,Sans information,0
Nangis,Assez bien,4
Castelsarrasin,Très bien,0
Marseille 15e  Arrondissement,Assez bien,65
Sarrebourg,Sans mention,16
Rillieux-la-Pape,Bien,6
Mulhouse,Bien,361
Saint-Paul,Très bien avec félicitations du jury,0
Manosque,Sans information,0
Chambray-lès-Tours,Sans information,0
Lisieux,Très bien avec félicitations du jury,0
Moirans,Sans information,0
Montrouge,Sans information,0
Barentin,Sans mention,20
Chamalières,Très bien,0
Saint-Quentin,Sans information,0
Ploërmel,Sans information,0
Jarny,Sans mention,22
Toulouse,Sans information,2
Wattrelos,Très bien,0
Oyonnax,Sans mention,13
Villiers-Saint-Frédéric,Très bien avec félicitations du jury,0
Mulhouse,Sans information,0
Villiers-Saint-Frédéric,Très bien,0
Illkirch-Graffenstaden,Bien,238
Le Gosier,Sans mention,20
Font-Romeu-Odeillo-Via,Bien,26
Lingolsheim,Sans information,0
Saint-Vallier,Assez bien,1
Misérieux,Très bien,0
Avesnes-sur-Helpe,Sans mention,12
Berck,Sans information,0
Marne-la-Vallée,Sans mention,597
Caudry,Sans information,0
Carvin,Sans information,0
Eysines,Bien,1
Montaigu-Vendée,Bien,38
Mana,Sans mention,20
Ermont,Sans mention,60
Saint-André-lez-Lille,Sans mention,14
Landivisiau,Très bien avec félicitations du jury,0
Aubenas,Assez bien,44
Foulayronnes,Sans information,0
Saint-Avold,Sans information,0
Autun,Sans information,0
Saint-Priest-en-Jarez,Sans information,0
Amilly,Très bien,5
Morsang-sur-Orge,Très bien avec félicitations du jury,0
Lodève,Sans mention,4
Chauny,Très bien avec félicitations du jury,1
Saint-Egrève,Assez bien,17
Illzach,Sans mention,9
Nérac,Sans mention,8
Saint-Sernin-sur-Rance,Sans information,0
Le Gosier,Sans information,0
Rouillon,Sans mention,29
Chasseneuil-sur-Bonnieure,Sans mention,4
Wormhout,Assez bien,7
Saint-Laurent,Assez bien,21
Luisant,Bien,6
Parthenay,Sans information,0
Ollioules,Très bien,5
Sin-le-Noble,Bien,7
Château-Chinon (Ville),Sans information,0
Saint-Yrieix-sur-Charente,Assez bien,6
Morlaix,Très bien avec félicitations du jury,0
Melle,Très bien,1
Plaisir,Sans mention,12
Fontenay-le-Comte,Sans mention,67
Coulogne,Sans information,0
Chasseneuil-sur-Bonnieure,Très bien,0
Neufchâteau,Assez bien,28
Decazeville,Bien,7
Lons-le-Saunier,Sans mention,23
La Madeleine,Bien,36
Berck,Assez bien,52
Villefontaine,Sans mention,17
Six-Fours-les-Plages,Bien,7
Corte,Bien,177
Sainte-Marie,Très bien,5
Macouria,Sans information,0
Egletons,Très bien,2
Lorgues,Sans information,0
Saint-Yrieix-sur-Charente,Très bien,0
Saint-Lô,Sans mention,71
Pont-Hébert,Bien,7
Gaillon,Bien,1
Ancenis-Saint-Géréon,Assez bien,9
Privas,Très bien avec félicitations du jury,0
Villemandeur,Sans information,0
Caudry,Très bien avec félicitations du jury,0
Champs-sur-Marne,Sans information,0
Lens,Très bien,85
Sainte-Savine,Sans mention,28
Savigny-le-Temple,Très bien,1
Marseille 15e  Arrondissement,Très bien,6
Lesparre-Médoc,Sans information,0
Paris 20e  Arrondissement,Très bien avec félicitations du jury,1
Dieuze,Très bien,0
Amilly,Sans information,0
Contrexéville,Bien,3
Paris  3e  Arrondissement,Sans mention,60
Caen,Très bien,549
Paris 14e  Arrondissement,Très bien avec félicitations du jury,1
Ussel,Bien,5
Brignoles,Très bien,0
Pontault-Combault,Assez bien,10
Ahun,Sans information,0
Montaigu-Vendée,Assez bien,15
Ajaccio,Très bien avec félicitations du jury,1
Mirecourt,Très bien,1
Avion,Sans mention,10
Digne-les-Bains,Assez bien,73
Borgo,Bien,0
Clichy,Très bien,34
Rouen,Bien,840
Vesoul,Sans information,0
Romilly-sur-Seine,Assez bien,4
Montgeron,Sans information,0
Meaux,Sans mention,192
Saint-Chamond,Bien,11
Rousset,Très bien avec félicitations du jury,0
Darnétal,Sans information,0
Schoelcher,Très bien avec félicitations du jury,2
Orthez,Assez bien,12
Montargis,Sans information,1
Le Mayet-de-Montagne,Assez bien,0
Lyon 5e  Arrondissement,Bien,359
Saint-Cyr-l'Ecole,Très bien,72
La Ravoire,Très bien,1
Rambouillet,Sans information,0
Le Blanc-Mesnil,Très bien,1
Saint-Jean-d'Illac,Sans mention,5
Drap,Sans information,0
Masseube,Très bien,0
Cenon,Bien,7
Fosses,Très bien,2
Limoges,Bien,807
Le Lamentin,Très bien,1
Château-Salins,Sans mention,12
Lille,Sans information,3
Fontainebleau,Assez bien,212
Menton,Très bien avec félicitations du jury,24
Verrières-en-Anjou,Sans mention,14
Villemomble,Très bien,1
Marseille 16e  Arrondissement,Assez bien,12
Fontenay-le-Comte,Assez bien,40
Arnage,Bien,1
Sainte-Suzanne,Très bien,0
Corbie,Sans information,0
Brétigny-sur-Orge,Très bien avec félicitations du jury,0
Poisy,Bien,14
Cusset,Sans mention,71
Maltot,Très bien,0
Valenciennes,Sans mention,981
Deauville,Très bien,1
Poisy,Sans information,0
Arcueil,Bien,17
Le Mée-sur-Seine,Sans information,0
Guipavas,Bien,5
Anneyron,Très bien avec félicitations du jury,0
Darnétal,Assez bien,11
Givors,Sans mention,21
Saint-Etienne-du-Rouvray,Sans information,0
Arcachon,Sans mention,16
Brignoles,Bien,8
Cerny,Très bien,2
Avallon,Sans information,0
Dinan,Très bien,3
Villeneuve-le-Roi,Très bien avec félicitations du jury,0
Epinay-sur-Seine,Très bien avec félicitations du jury,0
Ouangani,Très bien,0
Port-de-Bouc,Sans mention,8
Sèvres,Très bien avec félicitations du jury,2
Les Loges-Margueron,Sans information,0
Neufchâteau,Très bien avec félicitations du jury,0
Azay-le-Rideau,Bien,1
Obernai,Assez bien,16
Falaise,Très bien,3
Chantilly,Bien,10
Vaulx-en-Velin,Très bien,60
Saint-Joseph,Assez bien,27
Le Blanc-Mesnil,Assez bien,2
Aubusson,Sans mention,8
La Garenne-Colombes,Sans mention,10
Mirande,Assez bien,4
Saint-Maximin-la-Sainte-Baume,Bien,2
Saint-Pol-sur-Ternoise,Assez bien,17
Poligny,Très bien,6
Creil,Très bien,5
Sainte-Geneviève-des-Bois,Très bien avec félicitations du jury,0
Ville-d'Avray,Très bien,6
Libourne,Sans mention,56
Pithiviers,Sans mention,18
Champigny-sur-Marne,Très bien avec félicitations du jury,0
Ducos,Bien,16
Manosque,Très bien avec félicitations du jury,0
Saint-André-lez-Lille,Très bien avec félicitations du jury,0
Bapaume,Très bien,2
Marseille  4e  Arrondissement,Assez bien,2
Lingolsheim,Bien,26
Bois-Guillaume,Assez bien,17
Mazamet,Bien,2
Toul,Assez bien,4
Toulon,Sans mention,246
Albi,Très bien,66
Saint-Maximin-la-Sainte-Baume,Assez bien,7
Joué-lès-Tours,Sans information,0
Vénissieux,Très bien avec félicitations du jury,0
Madrid,Assez bien,0
Montferrier-sur-Lez,Sans mention,4
Wittelsheim,Assez bien,2
Chambéry,Bien,101
Vaulx-en-Velin,Sans mention,22
Evreux,Très bien avec félicitations du jury,0
Masseube,Très bien avec félicitations du jury,0
Lempdes,Très bien,12
Le Bourget-du-Lac,Très bien avec félicitations du jury,3
Thuré,Sans information,0
Montataire,Très bien,1
Salon-de-Provence,Très bien avec félicitations du jury,0
Oeyreluy,Sans information,0
Pontaumur,Sans mention,4
Cachan,Très bien avec félicitations du jury,2
Le Mayet-de-Montagne,Très bien,0
Villeneuve-Saint-Georges,Très bien avec félicitations du jury,0
Talence,Très bien,690
Asnières-sur-Seine,Très bien avec félicitations du jury,0
Ustaritz,Très bien,3
Autun,Très bien,11
Haguenau,Très bien,21
Paris 13e  Arrondissement,Très bien,582
Buxières-lès-Villiers,Très bien,0
Fontaine-lès-Vervins,Sans mention,12
Bègles,Très bien,20
Tours,Sans information,0
Rive-de-Gier,Très bien,0
Lesparre-Médoc,Assez bien,5
Lambersart,Assez bien,14
Rodilhan,Très bien,0
Dannemarie-sur-Crète,Très bien avec félicitations du jury,0
Somme-Vesle,Sans information,0
Damigny,Bien,29
Le Marin,Assez bien,14
Longchamp,Sans mention,2
La Teste-de-Buch,Très bien,1
Mignières,Très bien avec félicitations du jury,0
Capbreton,Assez bien,4
Sallanches,Bien,0
Milhaud,Bien,0
Orange,Très bien,1
Port-de-Bouc,Très bien,0
Feurs,Très bien avec félicitations du jury,0
Saint-Méen-le-Grand,Très bien avec félicitations du jury,0
Châtenay-Malabry,Sans information,0
Le Touquet-Paris-Plage,Sans information,2
Bellefontaine,Très bien avec félicitations du jury,0
Le Kremlin-Bicêtre,Sans mention,84
Conflans-Sainte-Honorine,Assez bien,12
Dechy,Très bien avec félicitations du jury,0
Firminy,Assez bien,25
Ruffec,Très bien avec félicitations du jury,0
Aurillac,Assez bien,148
Villiers-le-Bel,Sans mention,4
Beaucamps-Ligny,Assez bien,0
La Celle-Saint-Cloud,Sans information,0
Salon-de-Provence,Très bien,1
Amboise,Très bien avec félicitations du jury,0
